username,tanggal,rating,ulasan,clean_ulasan,skor_sentimen,label
Pengguna Google,2025-05-24 17:26:28,1,"nyoba Futures trading ga cocok lambat bet transaksi jual beli, cuma buat apk investor bukan trader",nyoba futures trading ga cocok lambat bet transaksi jual beli cuma buat apk investor bukan trader,-0.625,negatif
Pengguna Google,2025-05-24 15:55:46,5,bagus,bagus,-4.0,negatif
Pengguna Google,2025-05-24 15:11:50,5,bagus,bagus,-4.0,negatif
Pengguna Google,2025-05-24 08:11:27,5,baguss pake bangett,baguss pake bangett,-2.0,negatif
Pengguna Google,2025-05-24 07:16:16,5,aplikasinya sangat menarik dan mudah di pahami,aplikasinya sangat menarik dan mudah di pahami,-2.5,negatif
Pengguna Google,2025-05-24 07:12:04,5,cocok untuk pemula,cocok untuk pemula,-3.0,negatif
Pengguna Google,2025-05-24 02:38:40,1,kenapa nama rekening nya harus sama dengan nick di pluang saya ga ada rekening jadi pinjam ke rekening saudara saya jadi saya masukin nama saya jadi tidak bisa menarik saldo di aplikasi pluang tolong pihak pluang semoga di update selanjutnya bisa beda nama rekening dengan nick nya. TERIMA PIHAK PLUANG🙏,kenapa nama rekening nya harus sama dengan nick di pluang saya ga ada rekening jadi pinjam ke rekening saudara saya jadi saya masukin nama saya jadi tidak bisa menarik saldo di aplikasi pluang tolong pihak pluang semoga di update selanjutnya bisa beda nama rekening dengan nick nya terima pihak pluang,-2.210526315789474,negatif
Pengguna Google,2025-05-24 02:16:42,5,Aplikasi ini sangat mudah untuk yang baru mulai berinvestasi.,aplikasi ini sangat mudah untuk yang baru mulai berinvestasi,-2.25,negatif
Pengguna Google,2025-05-24 01:32:55,1,penanganan transaksi lemot banget top up berhasil tapi saldo gak nambah lapor admin lama banget harus nunggu 3 X 24 jam gmana mau treding kalau nunggu sgtu lamanya,penanganan transaksi lemot banget top up berhasil tapi saldo gak nambah lapor admin lama banget harus nunggu x jam gmana mau treding kalau nunggu sgtu lamanya,0.3333333333333333,positif
Pengguna Google,2025-05-23 23:49:14,5,"super app, cocok buat investasi, pilihan lengkap.",super app cocok buat investasi pilihan lengkap,-0.4,negatif
Pengguna Google,2025-05-23 23:17:14,4,aplikasinya bagus tapi untuk mengtop up nya hanya bisa bank BCA dan e- wallet gopay,aplikasinya bagus tapi untuk mengtop up nya hanya bisa bank bca dan e wallet gopay,-3.5,negatif
Pengguna Google,2025-05-23 22:25:49,5,Bagus Sangat memuaskan,bagus sangat memuaskan,-4.5,negatif
Pengguna Google,2025-05-23 19:38:37,5,sangat membantu,sangat membantu,-4.0,negatif
Pengguna Google,2025-05-23 18:13:54,5,"dapat ilmu dan pengalaman baru didunia trading. investasi jangka panjang yang menguntungkan. belajar mengamati, menganalisa, dan menentukan keputusan. mengetahui naik turunnya pasar saham lokal maupun internasional. REFERRAL",dapat ilmu dan pengalaman baru didunia trading investasi jangka panjang yang menguntungkan belajar mengamati menganalisa dan menentukan keputusan mengetahui naik turunnya pasar saham lokal maupun internasional referral,0.8,positif
Pengguna Google,2025-05-23 17:50:42,5,semoga sukses amin,semoga sukses amin,0.0,negatif
Pengguna Google,2025-05-23 17:46:36,5,semoga sukses,semoga sukses,3.0,positif
Pengguna Google,2025-05-23 17:18:10,3,ini dulu karena belum tau ke Amananx,ini dulu karena belum tau ke amananx,-3.5,negatif
Pengguna Google,2025-05-23 17:06:53,4,sangat membantu 👍,sangat membantu,-4.0,negatif
Pengguna Google,2025-05-23 14:15:52,5,mantapp,mantapp,0.0,negatif
Pengguna Google,2025-05-23 13:28:36,5,tambahkan fitur saham Indonesia untuk lebih lengkapnya,tambahkan fitur saham indonesia untuk lebih lengkapnya,1.0,positif
Pengguna Google,2025-05-23 12:49:52,4,"aplikasi sangat bagus transfer sangat cepat, minesnya biaya adminya yg lumayan",aplikasi sangat bagus transfer sangat cepat minesnya biaya adminya yg lumayan,-3.25,negatif
Pengguna Google,2025-05-23 12:41:34,5,bagus,bagus,-4.0,negatif
Pengguna Google,2025-05-23 12:02:33,5,salah satu aset saham yg aman,salah satu aset saham yg aman,-2.5,negatif
Pengguna Google,2025-05-23 11:42:32,5,cara melihat harga rata-rata pembelian USD nya dimana ya?,cara melihat harga rata rata pembelian usd nya dimana ya,0.4,positif
Pengguna Google,2025-05-23 11:38:03,1,"kenapa sejak pake kode authenticator, akun pluang saya selalu gagal untuk menghubungkan ke google authenticator, bgmn cara mengatasi nya ?",kenapa sejak pake kode authenticator akun pluang saya selalu gagal untuk menghubungkan ke google authenticator bgmn cara mengatasi nya,-3.3333333333333335,negatif
Pengguna Google,2025-05-23 10:18:41,5,sejauh ini aman dan bagus. keren.,sejauh ini aman dan bagus keren,-4.0,negatif
Pengguna Google,2025-05-23 09:06:48,5,"hi admin pluang mohon reply,apkah benar pluang lg ada program investasi bg para client yg return investasi mencapai 30% per hari? misal investasi Rp.2.000.000 kontrak selama 5 hari,, dan perhari dpt return 30%(600rb) selama 5 hari berturut2,, di telegram bnyak yg meng atas namakan pluang,, apakah itu resmi dr pihak pluang? mohon reply untuk menghindari penipuan",hi admin pluang mohon reply apkah benar pluang lg ada program investasi bg para client yg return investasi mencapai per hari misal investasi rp kontrak selama hari dan perhari dpt return rb selama hari berturut di telegram bnyak yg meng atas namakan pluang apakah itu resmi dr pihak pluang mohon reply untuk menghindari penipuan,-0.9166666666666666,negatif
Pengguna Google,2025-05-23 08:36:31,5,best,best,0.0,negatif
Pengguna Google,2025-05-23 08:00:56,4,"bagus tetapi coinnya kurang banyak seperti fartcoin,moddeng,dan alpaca",bagus tetapi coinnya kurang banyak seperti fartcoin moddeng dan alpaca,-2.75,negatif
Pengguna Google,2025-05-23 07:44:50,5,mulai belajar,mulai belajar,2.0,positif
Pengguna Google,2025-05-23 06:22:34,1,Kenapa saya tidak bisa mengaitkan akun gopay ya error terus,kenapa saya tidak bisa mengaitkan akun gopay ya error terus,-2.25,negatif
Pengguna Google,2025-05-23 06:22:12,5,mantap baru nyobak,mantap baru nyobak,5.0,positif
Pengguna Google,2025-05-23 06:08:47,3,kenapa sekarang gak bisa top up lewat Dana?,kenapa sekarang gak bisa top up lewat dana,1.3333333333333333,positif
Pengguna Google,2025-05-23 04:23:59,5,PELUANG emang keren 👍👍👍👍👍👍👍👍👍👍👍👍👍👍 tes penarikan receh langsung masuk gak sampai 5 menit. mantap peluang 👍👍 jos dah pokoknya 👍👍👍,peluang emang keren tes penarikan receh langsung masuk gak sampai menit mantap peluang jos dah pokoknya,-1.2857142857142858,negatif
Pengguna Google,2025-05-23 03:51:57,5,saya suka aplikasi pulang👌🏻🙏🏻,saya suka aplikasi pulang,-2.6666666666666665,negatif
Pengguna Google,2025-05-23 03:18:45,5,"mudah memahaminya untuk pemula, karna ada pilihan tampilan pro dan lite good job 👍",mudah memahaminya untuk pemula karna ada pilihan tampilan pro dan lite good job,1.4,positif
Pengguna Google,2025-05-23 01:30:20,5,good aplication,good aplication,5.0,positif
Pengguna Google,2025-05-22 23:56:26,4,bagus,bagus,-4.0,negatif
Pengguna Google,2025-05-22 23:23:45,5,oke bagus buat beli bitcoin dan Al coin,oke bagus buat beli bitcoin dan al coin,-1.0,negatif
Pengguna Google,2025-05-22 18:47:15,4,moga bener² ya kak,moga bener ya kak,1.3333333333333333,positif
Pengguna Google,2025-05-22 17:18:05,1,AMPAS LELET BANGET JIRRRR,ampas lelet banget jirrrr,-1.0,negatif
Pengguna Google,2025-05-22 16:52:25,5,suka banget sama aplikasi peluang,suka banget sama aplikasi peluang,-0.25,negatif
Pengguna Google,2025-05-22 16:38:37,5,kenapa saya top up tidak bisa pakai aplikasi dana dulu bisa,kenapa saya top up tidak bisa pakai aplikasi dana dulu bisa,-0.6,negatif
Pengguna Google,2025-05-22 16:23:25,5,"cocok buat pemula, mudah di pahami",cocok buat pemula mudah di pahami,-1.0,negatif
Pengguna Google,2025-05-22 15:52:45,1,"tolong lh klok top up lewat gopay admin nya jngam mhal""msak iya smpe rp. 10.000",tolong lh klok top up lewat gopay admin nya jngam mhal msak iya smpe rp,-0.6666666666666666,negatif
Pengguna Google,2025-05-22 15:15:13,5,sedang mencoba dan memahami fitur² nyaa tapi bisa dipahami dengan mudah so apk terbaik lah,sedang mencoba dan memahami fitur nyaa tapi bisa dipahami dengan mudah so apk terbaik lah,2.3333333333333335,positif
Pengguna Google,2025-05-22 14:44:58,5,bajk,bajk,0.0,negatif
Pengguna Google,2025-05-22 14:30:55,5,Bagus,bagus,-4.0,negatif
Pengguna Google,2025-05-22 14:14:34,2,saran saya permudahlah top up ya kayak gini lama semua orang yang memakai aplikasi ini akan berpindah ke aplikasi lain kalu awal saya unduh aplikasi ini karena sistem pengisian saldo mudah. tapi sekarang semua ya gaguan terus jadi gak jelas apalagi saya membeli menggunakan dana dan bri jadi mohon diperhatikakan pengguna ya,saran saya permudahlah top up ya kayak gini lama semua orang yang memakai aplikasi ini akan berpindah ke aplikasi lain kalu awal saya unduh aplikasi ini karena sistem pengisian saldo mudah tapi sekarang semua ya gaguan terus jadi gak jelas apalagi saya membeli menggunakan dana dan bri jadi mohon diperhatikakan pengguna ya,-1.5172413793103448,negatif
Pengguna Google,2025-05-22 14:07:09,1,sekedar mengingatkan kan. di apk ini kalau kita mau top up bakal di percepat.tapi kalau kita mau tarik tunai kita di persulit banyak syarat syarat yang sangat menyusahkan pengguna ny,sekedar mengingatkan kan di apk ini kalau kita mau top up bakal di percepat tapi kalau kita mau tarik tunai kita di persulit banyak syarat syarat yang sangat menyusahkan pengguna ny,-0.25,negatif
Pengguna Google,2025-05-22 12:34:39,1,"aplikasi ga jelas, mau hapus akun aja ribet harus selfie pake ktp. giliran yang IOS aja gampang banget.",aplikasi ga jelas mau hapus akun aja ribet harus selfie pake ktp giliran yang ios aja gampang banget,-1.5384615384615385,negatif
Pengguna Google,2025-05-22 11:31:48,5,good,good,5.0,positif
Pengguna Google,2025-05-22 11:15:38,5,Masih pemula dan mencoba,masih pemula dan mencoba,0.0,negatif
Pengguna Google,2025-05-22 10:46:25,2,"dari coinnya gak lengkap , mendingan indodax tolong tambahin coinnya lah , jadi ketinggalan buat buy modeng aja kaga ada 🗿 emang dari fitur ni aplikasi bagus dan simpe mirip² exchange lite soalnya gak lengkap koinnya",dari coinnya gak lengkap mendingan indodax tolong tambahin coinnya lah jadi ketinggalan buat buy modeng aja kaga ada emang dari fitur ni aplikasi bagus dan simpe mirip exchange lite soalnya gak lengkap koinnya,-2.2666666666666666,negatif
Pengguna Google,2025-05-22 09:16:43,1,awal nya pakai direct BCA karna gatau harus gmna cara top up nya nyoba2 1 JT ternyata saya keliru hrus nya mengikuti saldo yg di tera kan angka terakhir nya karna saya gatau top up saja ternyata gagal karna ga sesuai nominal akhirnya saldo kosong 1jt uang saya ga kembali sudah beberapa kali nyoba ke cs nya ke email nya di persulit berbelit belit di permainkan email saya dalam antrean trs giliran ngirim email ss an yg salah di bahas giliran ss an yg bener nya bilang nya gada email masuk asu.,awal nya pakai direct bca karna gatau harus gmna cara top up nya nyoba jt ternyata saya keliru hrus nya mengikuti saldo yg di tera kan angka terakhir nya karna saya gatau top up saja ternyata gagal karna ga sesuai nominal akhirnya saldo kosong jt uang saya ga kembali sudah beberapa kali nyoba ke cs nya ke email nya di persulit berbelit belit di permainkan email saya dalam antrean trs giliran ngirim email ss an yg salah di bahas giliran ss an yg bener nya bilang nya gada email masuk asu,-0.8571428571428571,negatif
Pengguna Google,2025-05-22 08:09:43,5,pendaftaran mudah,pendaftaran mudah,1.0,positif
Pengguna Google,2025-05-22 08:08:36,2,"biaya tf sama admin nya mahal, pindah aplikasi",biaya tf sama admin nya mahal pindah aplikasi,-0.75,negatif
Pengguna Google,2025-05-22 06:02:54,4,awal yang baik tuk Bintang 4 semoga kedpn ga ada masalah hingga sy bisa peroleh pendapatan yg halal lg baik dan benar kemudian sy bisa usulan jd 5 Bintang ny ok Pluang,awal yang baik tuk bintang semoga kedpn ga ada masalah hingga sy bisa peroleh pendapatan yg halal lg baik dan benar kemudian sy bisa usulan jd bintang ny ok pluang,-2.111111111111111,negatif
Pengguna Google,2025-05-22 01:36:00,5,masih dalam percobaan,masih dalam percobaan,3.0,positif
Pengguna Google,2025-05-22 01:26:07,5,yahh bagus,yahh bagus,-4.0,negatif
Pengguna Google,2025-05-22 00:00:46,5,"Aplnya sangat bagus , gk ada gangguan sama sekali , trims ya untuk aplnya .",aplnya sangat bagus gk ada gangguan sama sekali trims ya untuk aplnya,0.5,positif
Pengguna Google,2025-05-21 17:22:16,3,gk bisa wd,gk bisa wd,0.0,negatif
Pengguna Google,2025-05-21 15:56:37,5,aplikasi sangak baik tolong tikatin sistem pengamanan yh ya,aplikasi sangak baik tolong tikatin sistem pengamanan yh ya,-1.4,negatif
Pengguna Google,2025-05-21 15:25:03,5,mantap bosqu,mantap bosqu,5.0,positif
Pengguna Google,2025-05-21 15:16:28,5,aplikasi yang sangat mudah digunakan. dan semua aset serba ada. terimakasih pluang😍,aplikasi yang sangat mudah digunakan dan semua aset serba ada terimakasih pluang,-1.8333333333333333,negatif
Pengguna Google,2025-05-21 15:03:30,1,kurang puas karena fitur top up melalui dana sudah tidak tersedia selama 2 bulan,kurang puas karena fitur top up melalui dana sudah tidak tersedia selama bulan,0.5,positif
Pengguna Google,2025-05-21 14:56:33,5,sangat bagus sekali. top-up dibawah 500k sangat cepat. penarikannya pun hanya hitungan detik. semoga kedepannya semakin membanggakan.,sangat bagus sekali top up dibawah k sangat cepat penarikannya pun hanya hitungan detik semoga kedepannya semakin membanggakan,-1.0,negatif
Pengguna Google,2025-05-21 14:37:08,5,baru terjun,baru terjun,-3.0,negatif
Pengguna Google,2025-05-21 13:49:02,5,apk yang berbagi keuntungan,apk yang berbagi keuntungan,0.3333333333333333,positif
Pengguna Google,2025-05-21 13:43:28,5,saya pengguna baru tapi saya kasih bintang full karena mudah nya dalam proses kyc.. dan saya mau mencoba berinvestasi,saya pengguna baru tapi saya kasih bintang full karena mudah nya dalam proses kyc dan saya mau mencoba berinvestasi,-1.0,negatif
Pengguna Google,2025-05-21 12:28:47,1,"kenapa grafik harian perjam emas g ada ya, cuma ada nominal aja, top up dan withdraw admin gede, g ada kerjasama dengan bank digital",kenapa grafik harian perjam emas g ada ya cuma ada nominal aja top up dan withdraw admin gede g ada kerjasama dengan bank digital,-0.1111111111111111,negatif
Pengguna Google,2025-05-21 12:16:01,5,good,good,5.0,positif
Pengguna Google,2025-05-21 11:55:29,1,TOP UP SALDO BELUM MASUK KE DOMPET PLUANG!!!!!!,top up saldo belum masuk ke dompet pluang,1.3333333333333333,positif
Pengguna Google,2025-05-21 11:30:11,1,tidak bisa lagi isi saldo lewat briva,tidak bisa lagi isi saldo lewat briva,-3.2,negatif
Pengguna Google,2025-05-21 10:30:42,5,"Saya top up sudah berhasil ko belum masuk ke saldo ya,,biasanya gak pernah kaya gini langsung lancar2 aja",saya top up sudah berhasil ko belum masuk ke saldo ya biasanya gak pernah kaya gini langsung lancar aja,0.5454545454545454,positif
Pengguna Google,2025-05-21 10:27:15,1,heran kirim dari dana ke pluang bisa narik gak bisa ribet amat? bukannya udah ada autikatornya?,heran kirim dari dana ke pluang bisa narik gak bisa ribet amat bukannya udah ada autikatornya,-0.75,negatif
Pengguna Google,2025-05-21 10:16:01,5,"min tolong lah untuk top up nya pake dana aja kalo make gopay mahal udah biaya admin 1,5% +biaya admin gopay + pajak. biar di lihat!!!",min tolong lah untuk top up nya pake dana aja kalo make gopay mahal udah biaya admin biaya admin gopay pajak biar di lihat,0.75,positif
Pengguna Google,2025-05-21 09:37:33,5,mudah digunakan dan semoga aman terus,mudah digunakan dan semoga aman terus,-1.0,negatif
Pengguna Google,2025-05-21 09:20:02,5,kenapa belum update hari ini harga emas,kenapa belum update hari ini harga emas,3.0,positif
Pengguna Google,2025-05-21 09:12:20,1,"Rabo 21/5/2025 skitar pilukul 00.44 saya melakukan top up melalui rekening BCA dengan nominal 10jt niatnya mau trading eee malah sampai skrang blm masuk juga, mana proses refund nya lama bngt lgi😇 tolong dong peluang tingkatin playananya agar kami para pengguna tidak kecewa",rabo skitar pilukul saya melakukan top up melalui rekening bca dengan nominal jt niatnya mau trading eee malah sampai skrang blm masuk juga mana proses refund nya lama bngt lgi tolong dong peluang tingkatin playananya agar kami para pengguna tidak kecewa,-1.0,negatif
Pengguna Google,2025-05-21 05:50:25,5,"aplikasinya sangat mudah d mengerti, informasinya jelas, secara khusus untuk pemula seperti saya",aplikasinya sangat mudah d mengerti informasinya jelas secara khusus untuk pemula seperti saya,-1.3333333333333333,negatif
Pengguna Google,2025-05-21 03:09:18,5,cakepp,cakepp,0.0,negatif
Pengguna Google,2025-05-20 22:47:08,1,Apakah sudah terdaftar di bappepti?,apakah sudah terdaftar di bappepti,-0.5,negatif
Pengguna Google,2025-05-20 22:00:23,5,simpel,simpel,3.0,positif
Pengguna Google,2025-05-20 21:24:48,2,"minn ini ko jadi loading mulu yaa, kemaren sebelum update okok ajaa ini malah setelah update loading muter² mulu yaaaa 🥲🙃",minn ini ko jadi loading mulu yaa kemaren sebelum update okok ajaa ini malah setelah update loading muter mulu yaaaa,-0.75,negatif
Pengguna Google,2025-05-20 17:26:25,3,tolong dong kok ak deposit pake dana engg bisa sih pas dulu mah bisa sekarang knp engg bisa,tolong dong kok ak deposit pake dana engg bisa sih pas dulu mah bisa sekarang knp engg bisa,1.6666666666666667,positif
Pengguna Google,2025-05-20 17:17:06,3,tambahkan Token Pepe di fitur send&receiving,tambahkan token pepe di fitur send receiving,0.0,negatif
Pengguna Google,2025-05-20 14:44:08,5,bagus aman mudah,bagus aman mudah,-2.5,negatif
Pengguna Google,2025-05-20 13:53:19,5,okee sihhh mudah untuk digunakan,okee sihhh mudah untuk digunakan,-1.0,negatif
Pengguna Google,2025-05-20 12:07:47,5,Good Job!,good job,5.0,positif
Pengguna Google,2025-05-20 11:58:41,5,Mohon virtual account BCA nya segera di perbaiki..,mohon virtual account bca nya segera di perbaiki,-2.5,negatif
Pengguna Google,2025-05-20 10:54:33,2,payah ini apk order book lambat tidak guna,payah ini apk order book lambat tidak guna,-1.0,negatif
Pengguna Google,2025-05-20 09:48:43,1,mau isi saldo tapi bi fast tidak terdia mohon dikembalikan,mau isi saldo tapi bi fast tidak terdia mohon dikembalikan,-2.2,negatif
Pengguna Google,2025-05-20 08:12:38,5,Sangat bagus,sangat bagus,-4.0,negatif
Pengguna Google,2025-05-20 08:03:09,5,semoga makin sukses dan cuan,semoga makin sukses dan cuan,2.5,positif
Pengguna Google,2025-05-20 07:22:29,5,ok,ok,4.0,positif
Pengguna Google,2025-05-20 06:18:28,5,mantap banget,mantap banget,3.0,positif
Pengguna Google,2025-05-20 06:15:49,5,"untuk semua fitur yang ada didalam sudah baik, tapi tolong dong untuk tarik tunai nya itu jangan hanya pakai bank saja usahakan bisa pakai e-wallet agar mempermudah orang orang yang tidak mempunyai rekening bank terimakasih.",untuk semua fitur yang ada didalam sudah baik tapi tolong dong untuk tarik tunai nya itu jangan hanya pakai bank saja usahakan bisa pakai e wallet agar mempermudah orang orang yang tidak mempunyai rekening bank terimakasih,-1.6111111111111112,negatif
Pengguna Google,2025-05-19 23:31:58,5,Baik,baik,-1.0,negatif
Pengguna Google,2025-05-19 18:30:29,5,mantap,mantap,5.0,positif
Pengguna Google,2025-05-19 17:18:42,5,"mohon maaf sebelumnya, ini kenapa ya top up nya gak tersedia lagi via DANA? sebelum nya bisa top up pake dana, mohon jawabannya!",mohon maaf sebelumnya ini kenapa ya top up nya gak tersedia lagi via dana sebelum nya bisa top up pake dana mohon jawabannya,1.6,positif
Pengguna Google,2025-05-19 16:57:46,5,aplikasi rekomended,aplikasi rekomended,-4.0,negatif
Pengguna Google,2025-05-19 16:47:40,5,bagus,bagus,-4.0,negatif
Pengguna Google,2025-05-19 13:19:33,1,"sekarang biayannya banyak banget profit 7% masih ngak dapat untung harus profit 8% keatas baru dapat profit mending diapk sebelah ,parah sih ini apk udah mulai malak biayanya ada 6biaya pihak ke-3 ada 5 dan apk 1....mending saya angkut semua pindah kesebelah,kalau investor kecil harus menghindari apk ini karena tidak menguntungkan...di sebelah profit 2% aja udah untung ini 7% malah kaya take loss...fix uinstal apk ini pindah sebelah",sekarang biayannya banyak banget profit masih ngak dapat untung harus profit keatas baru dapat profit mending diapk sebelah parah sih ini apk udah mulai malak biayanya ada biaya pihak ke ada dan apk mending saya angkut semua pindah kesebelah kalau investor kecil harus menghindari apk ini karena tidak menguntungkan di sebelah profit aja udah untung ini malah kaya take loss fix uinstal apk ini pindah sebelah,-2.4285714285714284,negatif
Pengguna Google,2025-05-19 13:14:09,5,"mudah,cepat , aman dan menghasilkan",mudah cepat aman dan menghasilkan,-2.0,negatif
Pengguna Google,2025-05-19 12:02:05,3,"Dari tampilan mudah di mengerti, dan dari keseluruhan juga udah bagus banget tapi sayang semua transaksi kena admin/pajak dan belum terdapat obligasi/suratutang negara, muda mudahan ajah kedepannya makin maksimal dan semua investasi ada.",dari tampilan mudah di mengerti dan dari keseluruhan juga udah bagus banget tapi sayang semua transaksi kena admin pajak dan belum terdapat obligasi suratutang negara muda mudahan ajah kedepannya makin maksimal dan semua investasi ada,-1.1666666666666667,negatif
Pengguna Google,2025-05-19 12:02:04,5,Mudah dioperasionalkan... cocok yg ingin berinvestasi,mudah dioperasionalkan cocok yg ingin berinvestasi,-2.0,negatif
Pengguna Google,2025-05-19 09:52:39,5,Joss,joss,0.0,negatif
Pengguna Google,2025-05-19 09:06:07,3,lagi dicoba,lagi dicoba,-0.5,negatif
Pengguna Google,2025-05-19 07:43:51,5,"saran saya ditambahkan metode terima crypto via USDT di jaringan BHRC-20 (Bahamut), semoga sarannya di terima",saran saya ditambahkan metode terima crypto via usdt di jaringan bhrc bahamut semoga sarannya di terima,-1.4285714285714286,negatif
Pengguna Google,2025-05-19 06:57:50,5,bagus 👍,bagus,-4.0,negatif
Pengguna Google,2025-05-19 04:06:57,5,mudah dalam proses KYC,mudah dalam proses kyc,1.0,positif
Pengguna Google,2025-05-18 22:15:39,4,kok gk ada top up pake bri,kok gk ada top up pake bri,1.0,positif
Pengguna Google,2025-05-18 21:44:10,5,mantap,mantap,5.0,positif
Pengguna Google,2025-05-18 17:12:27,1,robbery,robbery,0.0,negatif
Pengguna Google,2025-05-18 16:40:20,5,bagus,bagus,-4.0,negatif
Pengguna Google,2025-05-18 13:57:37,5,bagus,bagus,-4.0,negatif
Pengguna Google,2025-05-18 11:33:31,5,jos,jos,0.0,negatif
Pengguna Google,2025-05-18 08:33:32,5,mantap aplikasinya bagus bnget,mantap aplikasinya bagus bnget,0.5,positif
Pengguna Google,2025-05-18 07:17:38,5,hebat,hebat,0.0,negatif
Pengguna Google,2025-05-18 05:48:06,5,"mohon supaya top up melalui ewallet gopay atau ovo dibebaskan dari biaya, karena saya driver online ingin menyisihkan penghasilan saya 30rb setiap hari untuk saya investasikan dalam portofolio kripto. jika tiap hari top up dari dompet gopay dengan biaya 1,5%, itu sangat memberatkan. terima kasih",mohon supaya top up melalui ewallet gopay atau ovo dibebaskan dari biaya karena saya driver online ingin menyisihkan penghasilan saya rb setiap hari untuk saya investasikan dalam portofolio kripto jika tiap hari top up dari dompet gopay dengan biaya itu sangat memberatkan terima kasih,-0.47058823529411764,negatif
Pengguna Google,2025-05-18 02:45:37,5,mantap,mantap,5.0,positif
Pengguna Google,2025-05-17 18:31:10,4,apk baguss,apk baguss,0.0,negatif
Pengguna Google,2025-05-17 12:29:51,1,"tolong dari pihak pluang,tingkat kan lagi untuk pilihan top up. seperti BRI,QRIS,dan yang lainya",tolong dari pihak pluang tingkat kan lagi untuk pilihan top up seperti bri qris dan yang lainya,-0.6666666666666666,negatif
Pengguna Google,2025-05-17 11:55:40,5,wajib coba sih untuk sejauh ini aplikasi nya mudah khusus nya seperti saya yang masih belajar trading,wajib coba sih untuk sejauh ini aplikasi nya mudah khusus nya seperti saya yang masih belajar trading,-1.75,negatif
Pengguna Google,2025-05-17 08:40:54,5,Sangat membantu untuk pemula yang mulai belajar trading seperti saya. Semoga bisa makin cuan😊,sangat membantu untuk pemula yang mulai belajar trading seperti saya semoga bisa makin cuan,-1.0,negatif
Pengguna Google,2025-05-17 05:36:34,5,baik,baik,-1.0,negatif
Pengguna Google,2025-05-17 05:34:27,4,kenapa top up shopeepay ditiadakan? plisss adain lagi dong,kenapa top up shopeepay ditiadakan plisss adain lagi dong,1.0,positif
Pengguna Google,2025-05-17 05:01:17,5,apk nya bagus cuman sayang seribu sayang untuk layanan top up nya dikit QRIS gak ada BCA pemeliharaan Sampek sekarang gek selesai2,apk nya bagus cuman sayang seribu sayang untuk layanan top up nya dikit qris gak ada bca pemeliharaan sampek sekarang gek selesai,-1.625,negatif
Pengguna Google,2025-05-17 04:22:36,5,notifikasi aktifkan google auntekatur tp di cek pengaturan gk ada,notifikasi aktifkan google auntekatur tp di cek pengaturan gk ada,-3.5,negatif
Pengguna Google,2025-05-17 03:12:22,1,"biaya admin sangat memberatkan. tidak cocok untuk saya yang rutin membeli reksa dana dalam jumlah kecil. 3 tahun pake pluang memuaskan, tpi sejak 15 mei 2025, porto saya jual semua dan dipindahkan ke platform lain.",biaya admin sangat memberatkan tidak cocok untuk saya yang rutin membeli reksa dana dalam jumlah kecil tahun pake pluang memuaskan tpi sejak mei porto saya jual semua dan dipindahkan ke platform lain,-1.8571428571428572,negatif
Pengguna Google,2025-05-17 02:01:25,5,Bagussss,bagussss,0.0,negatif
Pengguna Google,2025-05-17 01:35:51,5,"saya ada saran, bikin deposit lewat QRIS biar pajak tidak terlalu tinggi,",saya ada saran bikin deposit lewat qris biar pajak tidak terlalu tinggi,-3.3333333333333335,negatif
Pengguna Google,2025-05-16 21:08:14,5,bagus dan sangat membantu masyarakat maju terus pluang pantang mundur oke oke aminnnnn YRA 🤲🤲🤲,bagus dan sangat membantu masyarakat maju terus pluang pantang mundur oke oke aminnnnn yra,-1.6,negatif
Pengguna Google,2025-05-16 19:08:00,5,oke,oke,2.0,positif
Pengguna Google,2025-05-16 16:56:22,1,"jadi makin males, karena banyak biaya T4I LAH",jadi makin males karena banyak biaya t i lah,-2.0,negatif
Pengguna Google,2025-05-16 16:39:34,5,bagus,bagus,-4.0,negatif
Pengguna Google,2025-05-16 15:41:11,5,aplikasi good mantullll,aplikasi good mantullll,0.5,positif
Pengguna Google,2025-05-16 15:39:46,2,tolong ada fitur trade secara real time jadi GK gampang ketinggalan,tolong ada fitur trade secara real time jadi gk gampang ketinggalan,-1.8333333333333333,negatif
Pengguna Google,2025-05-16 15:21:00,5,sering ngebug tdk bisa login mohon d perbaiki,sering ngebug tdk bisa login mohon d perbaiki,0.5,positif
Pengguna Google,2025-05-16 13:33:25,5,mudah dipahami,mudah dipahami,-1.0,negatif
Pengguna Google,2025-05-16 13:15:08,5,Bagus mantab invest di peluang..terima.kasih semua tim pluang.,bagus mantab invest di peluang terima kasih semua tim pluang,-2.0,negatif
Pengguna Google,2025-05-16 11:30:13,1,Mengapa dompet kriptonya tidak selesai selesai perbaikkannya? sudah berlalu seminggu lebih.,mengapa dompet kriptonya tidak selesai selesai perbaikkannya sudah berlalu seminggu lebih,-3.1666666666666665,negatif
Pengguna Google,2025-05-16 08:38:44,5,"mudah, fitur lengkap dan legal dan cocok untuk pemula",mudah fitur lengkap dan legal dan cocok untuk pemula,-2.3333333333333335,negatif
Pengguna Google,2025-05-16 05:46:48,5,ok,ok,4.0,positif
Pengguna Google,2025-05-16 05:22:37,5,sangat membantu untuk pemula,sangat membantu untuk pemula,-4.0,negatif
